query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,latency_ms,ef_search,controller_action,recent_window_p99_ms
420,0.7572,0.899,0.882,1.7422,100,none,2.6709
421,0.759,0.901,0.882,1.5432,100,none,2.6709
422,0.7606,0.903,0.882,1.5942,100,none,2.6709
423,0.7622,0.905,0.882,1.4805,100,none,2.6709
424,0.7637,0.907,0.882,1.5616,100,none,2.6709
425,0.7653,0.909,0.882,1.5523,100,none,2.6709
426,0.7669,0.911,0.882,1.5658,100,none,2.6709
427,0.7685,0.913,0.882,1.7178,100,none,2.6709
428,0.7703,0.915,0.882,1.6707,100,none,2.6709
429,0.772,0.917,0.882,1.9303,100,none,2.6709
430,0.7739,0.919,0.882,2.0511,100,none,2.6709
431,0.7761,0.922,0.915,1.7666,100,none,2.6709
432,0.7779,0.924,0.915,1.6765,100,none,2.6709
433,0.7796,0.926,0.915,1.6526,100,none,2.6709
434,0.7813,0.928,0.915,1.6558,100,none,2.6709
435,0.783,0.93,0.915,1.7157,100,none,2.6709
436,0.7848,0.932,0.915,1.6762,100,none,2.6709
437,0.7865,0.934,0.915,1.8593,100,none,2.6709
438,0.7884,0.936,0.915,1.9393,100,none,2.6709
439,0.7904,0.939,0.915,2.0057,100,none,2.6709
440,0.7924,0.941,0.915,1.7994,100,none,2.6709
441,0.7943,0.943,0.915,1.6736,100,none,2.6709
442,0.796,0.945,0.915,1.6547,100,none,2.6709
443,0.7977,0.947,0.915,1.8017,100,none,2.6709
444,0.7995,0.949,0.915,1.9343,100,none,2.6709
445,0.8015,0.952,0.915,2.4971,100,none,2.6709
446,0.804,0.955,0.949,1.7979,100,none,2.6709
447,0.8059,0.957,0.949,1.9288,100,none,2.5693
448,0.8079,0.959,0.949,1.756,100,none,2.5693
449,0.8097,0.961,0.949,1.579,100,none,2.5693
450,0.8113,0.963,0.949,1.7635,100,none,2.5693
451,0.8131,0.966,0.949,1.8039,100,none,2.5693
452,0.815,0.968,0.949,1.9193,100,none,2.5693
453,0.8169,0.97,0.949,1.7491,100,none,2.5693
454,0.8187,0.972,0.949,2.0248,100,none,2.5693
455,0.8208,0.975,0.949,1.7094,100,none,2.5693
456,0.8225,0.977,0.949,1.6076,100,none,2.5693
457,0.8242,0.979,0.949,1.5526,100,none,2.5693
458,0.8258,0.981,0.949,1.5781,100,none,2.5693
459,0.8274,0.983,0.949,1.814,100,none,2.5693
460,0.8292,0.985,0.949,2.4057,100,none,2.5693
461,0.8317,0.988,0.949,1.9387,100,none,2.5693
462,0.8337,0.99,0.983,2.0504,100,none,2.5693
463,0.8358,0.993,0.983,1.8655,100,none,2.4523
464,0.8378,0.995,0.983,1.6278,100,none,2.4523
465,0.8394,0.997,0.983,1.5755,100,none,2.4523
466,0.841,0.999,0.983,1.571,100,none,2.4523
467,0.8427,1.001,0.983,1.6699,100,none,2.4523
468,0.8444,1.003,0.983,1.6546,100,none,2.4523
469,0.846,1.005,0.983,1.7571,100,none,2.4523
470,0.8478,1.007,0.983,1.7066,100,none,2.4523
471,0.8496,1.009,0.983,1.6176,100,none,2.4523
472,0.8512,1.011,0.983,1.6349,100,none,2.4523
473,0.8529,1.013,0.983,1.5609,100,none,2.4523
474,0.8545,1.015,0.983,1.6348,100,none,2.4523
475,0.8562,1.017,0.983,1.5878,100,none,2.4523
