query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,latency_ms
427,0.3852,0.915,0.6,1.0333
428,0.3862,0.917,0.6,0.9181
429,0.3871,0.919,0.6,0.8119
430,0.3879,0.921,0.6,0.8228
431,0.3888,0.923,0.6,1.1501
432,0.3899,0.926,0.6,0.9041
433,0.3908,0.928,0.6,0.9268
434,0.3918,0.93,0.6,1.0766
435,0.3929,0.933,0.6,0.912
436,0.3938,0.935,0.6,0.8781
437,0.3947,0.937,0.6,0.8308
438,0.3955,0.939,0.6,0.8629
439,0.3964,0.941,0.6,0.9081
440,0.3973,0.944,0.65,1.0319
441,0.3983,0.946,0.65,0.9339
442,0.3993,0.948,0.65,0.8428
443,0.4001,0.95,0.65,0.8252
444,0.4009,0.952,0.65,0.8679
445,0.4018,0.954,0.65,0.9776
446,0.4028,0.957,0.65,1.0776
447,0.4039,0.959,0.65,0.9383
448,0.4048,0.961,0.65,0.9215
449,0.4057,0.964,0.65,0.8781
450,0.4066,0.966,0.65,0.9428
451,0.4076,0.968,0.65,0.7949
452,0.4084,0.97,0.65,0.9067
453,0.4093,0.972,0.65,0.7582
454,0.4101,0.974,0.65,0.8753
455,0.411,0.976,0.65,0.7399
456,0.4117,0.978,0.683,0.8687
457,0.4126,0.98,0.683,0.9216
458,0.4135,0.982,0.683,0.696
459,0.4142,0.984,0.683,0.9432
460,0.4152,0.986,0.683,0.8437
461,0.416,0.988,0.683,0.859
462,0.4169,0.99,0.683,0.7845
463,0.4177,0.992,0.683,0.8155
464,0.4185,0.994,0.683,0.7821
465,0.4193,0.996,0.683,0.7145
466,0.42,0.997,0.683,0.7975
467,0.4208,0.999,0.683,0.8696
468,0.4217,1.001,0.683,0.7715
469,0.4224,1.003,0.683,0.8731
470,0.4233,1.005,0.683,0.8375
471,0.4242,1.007,0.683,0.7954
472,0.425,1.009,0.683,0.8665
473,0.4258,1.011,0.683,0.7859
474,0.4266,1.013,0.683,0.8775
475,0.4275,1.015,0.683,0.9032
476,0.4284,1.017,0.683,0.7288
477,0.4292,1.019,0.683,0.7916
478,0.43,1.021,0.683,0.9336
479,0.4309,1.023,0.683,0.9265
480,0.4318,1.026,0.683,0.8013
481,0.4326,1.027,0.683,0.8562
482,0.4335,1.03,0.683,0.7149
483,0.4342,1.031,0.683,0.7422
484,0.435,1.033,0.683,0.8736
485,0.4358,1.035,0.683,0.7564
486,0.4366,1.037,0.683,0.8663
487,0.4375,1.039,0.683,0.778
488,0.4382,1.041,0.683,0.9452
489,0.4392,1.043,0.683,0.8104
490,0.44,1.045,0.683,0.7615
491,0.4408,1.047,0.683,0.8678
492,0.4417,1.049,0.683,1.0185
493,0.4427,1.051,0.683,0.8601
494,0.4435,1.053,0.683,0.7985
495,0.4443,1.055,0.683,0.9786
496,0.4453,1.058,0.683,0.9056
497,0.4462,1.06,0.683,0.886
498,0.4471,1.062,0.683,0.9741
499,0.4481,1.064,0.683,0.8738
500,0.449,1.066,0.683,0.9266
501,0.45,1.069,0.683,0.8542
502,0.4508,1.071,0.683,0.8236
503,0.4516,1.073,0.683,0.993
504,0.4526,1.075,0.683,0.8558
505,0.4535,1.077,0.683,0.7881
506,0.4543,1.079,0.683,0.8949
507,0.4552,1.081,0.683,0.9484
508,0.4562,1.083,0.683,0.8413
509,0.457,1.085,0.683,0.9215
510,0.4579,1.088,0.683,0.8073
511,0.4587,1.089,0.683,0.9685
512,0.4597,1.092,0.733,0.9066
513,0.4606,1.094,0.733,1.1322
514,0.4618,1.097,0.733,0.8716
515,0.4626,1.099,0.733,0.7857
516,0.4634,1.101,0.733,0.7861
517,0.4642,1.103,0.733,0.8603
518,0.4651,1.105,0.733,0.8778
519,0.466,1.107,0.733,0.8655
520,0.4668,1.109,0.733,0.9153
521,0.4678,1.111,0.733,0.8317
522,0.4686,1.113,0.733,0.8538
523,0.4695,1.115,0.733,0.9859
524,0.4704,1.117,0.733,0.8392
525,0.4713,1.119,0.733,0.8948
526,0.4722,1.121,0.733,0.9708
527,0.4732,1.124,0.733,0.9249
528,0.4741,1.126,0.733,1.0352
529,0.4751,1.128,0.733,0.9753
530,0.4761,1.131,0.733,0.8843
531,0.477,1.133,0.733,1.0407
532,0.4781,1.135,0.733,0.8978
533,0.479,1.138,0.733,0.8577
534,0.4798,1.14,0.733,0.8511
535,0.4807,1.142,0.733,0.9864
536,0.4817,1.144,0.782,0.7845
537,0.4825,1.146,0.782,0.875
538,0.4833,1.148,0.782,1.0346
539,0.4844,1.15,0.782,0.8113
540,0.4852,1.152,0.782,0.9691
541,0.4862,1.155,0.782,1.0042
542,0.4872,1.157,0.782,0.8521
543,0.488,1.159,0.782,0.8574
544,0.4889,1.161,0.782,0.8986
545,0.4898,1.163,0.782,0.9653
546,0.4908,1.166,0.782,0.9476
547,0.4917,1.168,0.782,0.9081
548,0.4926,1.17,0.782,0.8773
549,0.4935,1.172,0.782,0.9085
550,0.4944,1.174,0.782,0.9078
551,0.4954,1.177,0.782,0.8719
552,0.4963,1.179,0.782,0.853
553,0.4971,1.181,0.782,0.793
554,0.4979,1.183,0.782,0.8672
555,0.4988,1.185,0.782,0.9368
556,0.4997,1.187,0.782,0.8395
557,0.5006,1.189,0.782,0.855
558,0.5014,1.191,0.782,0.836
559,0.5023,1.193,0.782,0.9949
560,0.5033,1.195,0.832,0.8572
561,0.5041,1.197,0.832,0.9136
562,0.5051,1.2,0.832,0.7858
563,0.5059,1.201,0.832,1.1776
564,0.507,1.204,0.832,0.8915
565,0.5079,1.206,0.832,0.9541
566,0.5089,1.209,0.832,1.1961
567,0.5101,1.211,0.832,0.9764
568,0.5111,1.214,0.832,1.0452
569,0.5121,1.216,0.832,1.0799
570,0.5132,1.219,0.832,1.0805
571,0.5143,1.221,0.832,1.016
572,0.5153,1.224,0.832,1.0104
573,0.5163,1.226,0.832,1.2371
574,0.5176,1.229,0.832,1.5838
575,0.5192,1.233,0.832,1.4116
576,0.5206,1.236,0.832,1.4482
577,0.522,1.24,0.832,1.2224
578,0.5233,1.243,0.832,1.2241
579,0.5245,1.246,0.832,1.0975
580,0.5256,1.248,0.882,1.0972
581,0.5267,1.251,0.882,1.2102
582,0.5279,1.254,0.882,1.144
583,0.5291,1.257,0.882,1.393
584,0.5305,1.26,0.882,1.2489
