query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,vmtouch_residency_pct,latency_ms,cache_action_pre_query,cache_action_post_query
130,3.580367,5.0,72.247889,40.9,1.561476,,
131,3.582023,5.0,72.247889,40.9,1.551416,,
132,3.583583,5.0,72.247889,40.9,1.597806,,
133,3.585189,5.0,72.247889,40.9,1.745988,,
134,3.586943,5.0,72.247889,40.9,1.674597,,
135,3.588625,5.0,72.247889,40.9,1.99473,,
136,3.59063,5.0,72.247889,40.9,2.040721,,
137,3.59268,5.0,72.247889,40.9,1.823118,,
138,3.594513,5.0,72.247889,40.9,2.089541,,
139,3.596612,5.0,72.247889,40.9,1.95603,,
140,3.598578,5.0,72.24808,40.9,1.884599,,
141,3.600551,5.0,72.24808,40.9,1.660757,,
142,3.60222,5.0,72.24808,40.9,1.627786,,
143,3.603856,5.0,72.24808,40.9,1.634227,,
144,3.605498,5.0,72.24808,40.9,1.741818,,
145,3.607248,5.0,72.24808,40.9,1.632516,,
146,3.608888,5.0,72.24808,40.9,1.768988,,
147,3.610665,5.0,72.24808,40.9,1.650257,,
148,3.612324,5.0,72.24808,40.9,1.591486,,
149,3.613923,5.0,72.24808,40.9,1.586446,,
150,3.615567,5.0,72.24808,40.9,1.693247,,
151,4.752155,5.0,72.24808,40.9,2.390915,,
152,4.754572,5.0,72.24808,40.9,2.0189,,
153,4.75661,5.0,72.24808,40.9,1.860719,,
154,4.758488,5.0,72.24808,40.9,1.690037,,
155,4.760195,5.0,72.24808,40.9,1.857089,,
156,4.762069,5.0,72.24808,40.9,1.812628,,
157,4.763906,5.0,72.24808,40.9,2.000301,,
158,4.765928,5.0,72.24808,40.9,1.822978,,
159,4.767771,5.0,72.24808,40.9,1.816418,,
160,4.76961,5.0,72.253181,40.9,1.795458,,
161,4.771521,5.0,72.253181,40.9,2.03541,,
162,4.773578,5.0,72.253181,40.9,1.648697,,
163,4.775244,5.0,72.253181,40.9,1.598936,,
164,4.77686,5.0,72.253181,40.9,1.707237,,
165,4.778586,5.0,72.253181,40.9,1.650737,,
166,4.780253,5.0,72.253181,40.9,1.633857,,
167,4.781904,5.0,72.253181,40.9,1.575706,,
168,4.783496,5.0,72.253181,40.9,1.538336,,
169,4.785053,5.0,72.253181,40.9,1.592886,,
170,4.786663,5.0,72.253181,40.9,1.619846,,
171,4.788385,5.0,72.253181,40.9,1.581885,,
172,4.789984,5.0,72.253181,40.9,1.574216,,
173,4.791578,5.0,72.253181,40.9,1.559536,,
174,4.793154,5.0,72.253181,40.9,1.683317,,
